layer_id,name,D,M,N,Q,W_scale,alpha,alpha_weighted,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,max_rand_eval,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,ww_maxdist,ww_softrank,xmax,xmin
114,Linear,0.040647413942484445,768,3072,4.0,0.4586494886745809,3.3774264509429126,6.269662293158473,7.818374595320324,0.8687082883689251,0.988851331346713,True,71.8361587524414,dense,6.537665291542892,3.5623993926902164,1.8563431015375933,encoder.layer.5.output.dense,768,42.682636,0.10883620075321206,3650.8954194933176,768,119,104,0.4586463477943819,10.514923001604304,1.168324777956034,0.11835239628256697,0.24635130167007452,3,0.9914931746496956,0,1,0.21793832543744826,0.8549641253009248,71.8361587524414,50.822531200128225,success,8.475621223449707,0.3784310519695282,,0,28.66185760498047,0.6010107151782197,71.8361587524414,7.772427558898926
120,Linear,0.06630517815211506,768,768,1.0,0.8379041729502282,2.8469008826115685,3.700330396214681,5.832219573016418,0.0,0.9186442497011877,True,19.942285537719727,dense,4.536695845550986,3.038972513412054,1.299774930281461,encoder.layer.6.attention.self.query,768,5.6155276,0.29245492258071915,1093.8871317374571,768,108,34,0.8378909684775242,5.777733934653111,0.0,0.15226798946760184,1.0288853186187745,0,1.007015795940915,0,1,0.17771812029039108,1.01176881810311,19.942285537719727,54.85264613569144,success,4.465678691864014,0.0005764976958744228,,1,14.292259216308594,0.28331889595725734,19.942285537719727,3.084523916244507
121,Linear,0.03358831593810885,768,768,1.0,0.8384033532045005,2.8740397299794616,4.144357717774013,5.7693632140688464,0.0,0.9087025686787552,True,27.669248580932617,dense,4.821576904837603,3.0384552068130413,1.441997365082921,encoder.layer.6.attention.self.key,768,5.613348,0.2085117417335511,1092.5849320313328,768,99,28,0.8383972784424325,5.7687541223904,0.0,0.17820280128476848,1.027685102542878,0,1.0068409680750154,0,1,0.18834807959275218,1.0069014157666345,27.669248580932617,39.48733659446946,success,5.260156631469727,0.001113103935495019,,0,21.97526216506958,0.20578753337692252,27.669248580932617,3.127824068069458
122,Linear,0.09052234204672888,768,768,1.0,1.0577133293430663,6.285484402532946,5.382099309779834,3.6770002902163252,0.0,0.94289383189394,True,7.182479381561279,dense,6.029856738735856,2.836625265265261,0.8562743879550376,encoder.layer.6.attention.self.value,768,3.5462708,0.5119402499999999,686.4758527885954,768,23,27,1.0577071171150123,3.6253271478029405,0.0,0.0873304772016153,1.022292798233986,0,1.0069526115388088,0,1,1.1020996832019652,1.014109412814768,7.182479381561279,95.57644600427295,success,2.6800148487091064,0.0003299819363746792,under-trained,1,3.5827999114990234,0.5011750509584869,7.182479381561279,4.121152400970459
125,Linear,0.0847937591139949,768,768,1.0,1.1175075642562795,5.95208299432793,4.5638422461614185,3.2895829206999907,0.0,0.9534828557258956,True,5.844722270965576,dense,5.130232391027715,2.7888602770434407,0.7667638792185117,encoder.layer.6.attention.output.dense,768,3.1904945,0.5628296381235127,614.9789873815022,768,34,16,1.1174994385988288,3.247634878086252,0.0,0.05503144959257676,1.0179095560464848,0,1.0069337935737086,1,1,0.8492752270355186,1.0134233228902296,5.844722270965576,105.21953976093798,success,2.417586088180542,1.1391225598345045e-05,,1,2.631566286087036,0.5497534075896666,5.844722270965576,2.888859272003174
129,Linear,0.017320184895497193,768,3072,4.0,0.4417880537270741,3.6220501691371876,7.8537868831674205,9.079826413444827,1.0088696014938694,0.988518844286024,True,147.34193420410156,dense,7.8681994270838675,3.5949332839256267,2.168326366677102,encoder.layer.6.intermediate.dense,768,11.4311695,0.06162418365478517,3934.8962315768003,768,102,78,0.44178511897989836,11.570012886166293,1.2855569873518102,0.13478161697457727,1.0121460342407222,0,1.0018131899465303,0,1,0.25962165325327596,0.8874859409086329,147.34193420410156,26.705881477883196,success,12.138448715209961,0.42806077003479004,,0,135.9151496887207,0.07755283366615918,147.34193420410156,8.595084190368652
132,Linear,0.04751792025384116,768,3072,4.0,0.4646589955628461,4.345418857610044,7.612756858674811,7.257194844126675,0.8063549826807417,0.9873573763103414,True,56.48121643066406,dense,7.816504527810585,3.551092521454285,1.7519040415040186,encoder.layer.6.output.dense,768,29.139318,0.1284886428222656,3557.0708981007338,768,30,120,0.4646544392567376,10.402238717144787,1.1558043019049762,0.12862038764240033,0.3569829105377197,1,0.9990845422575441,0,1,0.6107871242053948,0.8345021922397162,56.48121643066406,62.97794422447272,success,7.5153985023498535,0.362000435590744,,0,27.496063232421875,0.5131821697541545,56.48121643066406,15.099570274353027
138,Linear,0.05500362953658072,768,768,1.0,0.8308095033017975,2.7568256128324578,3.7265726884679826,5.91530442855621,0.0,0.9086356202943559,True,22.478235244750977,dense,4.580359047754737,3.046358308802439,1.3517622119881472,encoder.layer.7.attention.self.query,768,5.757426,0.2631569766998291,1112.6493250165586,768,109,35,0.830804158349497,5.87773933798744,0.0,0.176030268397024,1.0208971087799077,0,1.0071028549699697,0,1,0.16827337505206857,1.0103224656216154,22.478235244750977,49.498962569865434,success,4.741121768951416,0.0007369662052951753,,1,16.74440860748291,0.25508348741954756,22.478235244750977,3.102119207382202
139,Linear,0.036704359631254735,768,768,1.0,0.8283406004175194,2.7307491832209836,3.9102054129513517,5.897483289265767,0.0,0.8966426549141729,True,27.034399032592773,dense,4.779345792335027,3.048943323113099,1.431916719769617,encoder.layer.7.attention.self.key,768,5.7650757,0.21814737890624974,1119.291802599991,768,91,31,0.8283368345954408,5.91315914116101,0.0,0.20356777568149811,1.0256862989654543,0,1.0071328507701143,0,1,0.18143181249394022,1.0058015771457112,27.034399032592773,41.402503575188355,success,5.199461460113525,0.0005859296070411801,,1,21.202484130859375,0.21572201012134282,27.034399032592773,3.3146612644195557
140,Linear,0.06937166373726922,768,768,1.0,1.0939889234142406,4.3407995703566815,3.1394308425577475,3.42500389347287,0.0,0.9561848402901907,True,5.28734827041626,dense,4.182800990390536,2.8073353704140676,0.7232379177322352,encoder.layer.7.attention.self.value,768,3.3127518,0.6477734619140623,641.7049219822889,768,90,15,1.0939821483302146,3.3892457364027764,0.0,0.04622389205068096,1.0230907631158837,0,1.007005328829897,0,1,0.3521511949479685,1.0123098529289747,5.28734827041626,121.3661157092209,success,2.2994234561920166,0.00031174099422059953,,1,1.9329204559326172,0.6344253570834963,5.28734827041626,2.0609793663024902
143,Linear,0.07492508162946687,768,768,1.0,1.1360828618908179,4.378561121558116,2.794431245992502,3.1598833914471194,0.0,0.9662576791311636,True,4.347180366516113,dense,3.8398096531856902,2.774541203144985,0.638207659642787,encoder.layer.7.attention.output.dense,768,3.058319,0.726881133294106,595.0332071113115,768,117,8,1.1360815102119717,3.1436005946554006,0.0,0.02652646280503431,1.027885089913368,0,1.0071477276270975,0,1,0.3123480861812028,1.0097539038640027,4.347180366516113,136.877966162738,success,2.084989309310913,0.00020006918930448592,,1,1.2693471908569336,0.7080067805251419,4.347180366516113,1.623600721359253
147,Linear,0.012805492625565018,768,3072,4.0,0.46029526692273354,3.6688023815706257,7.879625298415938,8.613494869822803,0.957054985535867,0.9873649941008329,True,140.51986694335938,dense,7.890950788934966,3.5592882016357317,2.147737729891749,encoder.layer.7.intermediate.dense,768,10.566241,0.061297345757484405,3624.8346583396196,768,110,72,0.46029278491746956,10.67797592829313,1.1864417698103478,0.1375049645806177,1.0105746841430667,0,1.002737777631681,0,1,0.2544603228917132,0.9006062360963701,140.51986694335938,25.795887351649107,success,11.854107856750488,0.37588608264923096,,0,129.97837734222412,0.07501778809244325,140.51986694335938,7.744718551635742
150,Linear,0.043429247695965456,768,3072,4.0,0.48064003154180496,5.166539269901594,8.544548326032967,7.911972372066962,0.8791080413407737,0.9986666327536817,True,45.063438415527344,dense,8.645905884009155,3.5217213410546044,1.6538243260455685,encoder.layer.7.output.dense,768,18.41027,0.17557409399414056,3324.461754336953,768,20,81,0.48064034701978886,9.749611352288701,1.0832901502543002,0.09666334183087907,0.5295745791015617,2,1.0005127268956833,0,1,0.9316665038422307,0.901303508132903,45.063438415527344,73.77292703859578,success,6.712930679321289,0.3237426280975342,,0,26.68951988220215,0.4077345000596795,45.063438415527344,14.23720932006836
156,Linear,0.06106916327921377,768,768,1.0,0.8183543865075236,3.3288771136669504,4.279052996492359,6.130205665322331,0.0,0.920492473729966,True,19.294536590576172,dense,5.037035587005992,3.0594783907448817,1.2854343522998766,encoder.layer.8.attention.self.query,768,5.778963,0.31771717535400373,1146.7754597257945,768,66,33,0.8183420917628638,6.058318241449629,0.0,0.1476859001043391,1.0483400132789618,0,1.007119339407244,0,1,0.28666495622890986,1.013092129770854,19.294536590576172,59.43524242431933,success,4.392554759979248,0.0006161718629300594,,1,13.420655727386475,0.30443233687502064,19.294536590576172,4.631106853485107
157,Linear,0.03571442514225309,768,768,1.0,0.8162821807943748,2.887221474402213,4.1287681159835286,6.1073848057932,0.0,0.9109706412850408,True,26.916236877441406,dense,4.818954921538492,3.061680587873397,1.4300143416737272,encoder.layer.8.attention.self.key,768,5.93497,0.22690336816406237,1152.6052352870233,768,89,32,0.8162702905146065,6.089788957300543,0.0,0.1727796205534297,1.0260859040260324,0,1.0071754133155866,1,1,0.20004507619688228,1.0086441233954644,26.916236877441406,42.82193088637238,success,5.188086032867432,0.0001552905305288732,,1,20.992035388946533,0.22009768733533355,26.916236877441406,3.605910539627075
158,Linear,0.09813463939672934,768,768,1.0,1.0173239378848757,3.47815049247667,2.880782312942375,3.974472734803928,0.0,0.9450502297152595,True,6.7336602210998535,dense,4.122909130628199,2.8704426926815514,0.828251198208238,encoder.layer.8.attention.self.value,768,3.7913995,0.5902395731744764,742.0662719401496,768,104,26,1.0173209822759965,3.919956963959898,0.0,0.08061189927469495,1.0339076601562502,0,1.0070908630348452,1,1,0.24300264843765598,1.014072554905741,6.7336602210998535,110.20251209214459,success,2.5949296951293945,0.00014399435895029455,,1,2.909158706665039,0.5679677009022195,6.7336602210998535,2.2534122467041016
161,Linear,0.05604429603460348,768,768,1.0,1.0732930113663703,7.2957561220931435,6.843750981633377,3.55769317874203,0.0,0.9525080627725838,True,8.670526504516602,dense,6.931482095916766,2.8239246170171057,0.938045470147913,encoder.layer.8.attention.output.dense,768,3.4682672,0.41032031640625016,666.6910377844758,768,16,21,1.073286540510273,3.5221039553133227,0.0,0.0649568090912414,1.0155226658716205,0,1.0071328750217026,1,1,1.5739390305232859,1.0122144932297696,8.670526504516602,76.89164405843023,success,2.944575786590576,0.0001253653463209048,under-trained,2,5.239807844161987,0.39567593254775285,8.670526504516602,4.06312370300293
165,Linear,0.019216594026575218,768,3072,4.0,0.46155880090930873,3.7432439332400844,8.060339685171105,8.592602192813068,0.9547335769792299,0.9867242793443438,True,142.33226013183594,dense,8.070126226585286,3.5569071471896874,2.153303345687712,encoder.layer.8.intermediate.dense,768,10.499839,0.060370025634765644,3605.0155900865793,768,112,73,0.46155656960698294,10.614871119763826,1.179430124418203,0.1391172868634708,1.010955624423981,0,1.0025153721656284,0,1,0.25921218689071207,0.9019825389895398,142.33226013183594,25.328169360532996,success,11.93030834197998,0.3748929500579834,,0,131.86523818969727,0.0735393503373272,142.33226013183594,7.705347537994385
168,Linear,0.02772036460460442,768,3072,4.0,0.4826786704551648,4.6736213542164915,8.407916783540074,8.115721787181625,0.9017468652424029,1.0036002581635555,True,62.952850341796875,dense,8.426132553964534,3.518045004446305,1.799015398616865,encoder.layer.8.output.dense,768,15.41114,0.1289174635162354,3296.4387027025223,768,49,65,0.48267797785048167,9.621850184167888,1.0690944649075433,0.0803630943583229,0.624343812870026,2,0.9981493327969486,0,1,0.5248030506023559,0.9167067391755759,62.952850341796875,52.363613161354934,success,7.934283256530762,0.2971939444541931,,0,47.361412048339844,0.24766850442521204,62.952850341796875,9.389410018920898
174,Linear,0.05366083274963995,768,768,1.0,0.7852475764786706,3.6209808961429575,4.788602974290322,6.64729407838126,0.0,0.9306321079356455,True,21.01165008544922,dense,5.38725341996515,3.095348010625389,1.3224601597294001,encoder.layer.9.attention.self.query,768,6.3992124,0.31636230621337913,1245.512270966282,768,52,29,0.7852366947087553,6.578934858587843,0.0,0.12299889520370168,1.0280850967407233,0,1.007043855096987,0,1,0.36346465434826886,1.0122762680387267,21.01165008544922,59.27722315482551,success,4.583846569061279,0.0005436718347482383,,1,14.565207481384277,0.3068032533308352,21.01165008544922,5.4429030418396
175,Linear,0.04557092327981793,768,768,1.0,0.7846999434055244,3.2309626338336663,4.675943291280801,6.625766978129304,0.0,0.925204443158096,True,28.00458526611328,dense,5.189842719344683,3.0959539774578064,1.4472291453685455,encoder.layer.9.attention.self.key,768,6.4302874,0.23659579012393947,1247.2513349932826,768,72,29,0.784695564311235,6.59031999535489,0.0,0.13973052010351597,1.024887322326661,0,1.0072202606707557,0,1,0.26292146782626435,1.0099310035435134,28.00458526611328,44.5373971134116,success,5.291935920715332,0.0006453425739891827,,1,21.50934886932373,0.23193474693764018,28.00458526611328,4.466995716094971
176,Linear,0.07033997589707996,768,768,1.0,1.0447301395367892,6.621371777255535,4.781852374888243,3.749388406347651,0.0,0.9586033573338957,True,5.274539470672607,dense,5.599411317931762,2.847352972238546,0.7221845466092002,encoder.layer.9.attention.self.value,768,3.6457937,0.7108465918579105,703.6439732116223,768,38,10,1.044723879218156,3.716895303484578,0.0,0.037360299735377356,1.0195023727121346,0,1.0070747098671498,0,1,0.9119069184107533,1.0114731164313375,5.274539470672607,133.40386911957148,success,2.2966365814208984,0.0004432438872754574,under-trained,1,1.6896312236785889,0.6796627965202946,5.274539470672607,3.0412116050720215
179,Linear,0.044953973033573624,768,768,1.0,1.1020410222391108,6.446534517781718,5.580101664966465,3.348984316706722,0.0,0.9646248498687395,True,7.338327884674072,dense,5.689427990171307,2.800965698149722,0.8655971126152604,encoder.layer.9.attention.output.dense,768,3.2638772,0.45636885804748495,632.3619036083294,768,23,8,1.1020395312034594,3.341848043009258,0.0,0.03395051657440118,1.0238890393075948,0,1.0073039263895103,0,1,1.1356809536168873,1.0083802293221198,7.338327884674072,86.17247873715245,success,2.708934783935547,0.0003445391485001892,under-trained,1,4.069156646728516,0.44549266390414977,7.338327884674072,2.917285442352295
183,Linear,0.0217969768601618,768,3072,4.0,0.45391154291750957,3.597955486588895,8.187980781902791,8.164001344974121,0.90711126055268,0.975839505006007,True,188.68246459960938,dense,8.204953734779355,3.5714187661490806,2.2757315404325777,encoder.layer.9.intermediate.dense,768,10.862714,0.04326846886539462,3727.5095615535975,768,93,90,0.4539066116021668,10.979567186097523,1.219951909566391,0.1636763634894348,1.0107572908868803,0,1.0026927157971994,0,1,0.26939543446525616,0.8646323921309957,188.68246459960938,19.75546360104793,success,13.736173629760742,0.3351586163043976,,0,177.7704849243164,0.05783250551898695,188.68246459960938,8.52565860748291
186,Linear,0.052537250764583265,768,3072,4.0,0.4625467222640843,4.653737501579597,9.557588676716,9.264915809924247,1.0294350899915827,1.0024529122310226,True,113.1734848022461,dense,9.55951846794233,3.5550500044906115,2.0537446887521935,encoder.layer.9.output.dense,768,15.628157,0.08186472145938879,3589.6326315030456,768,133,42,0.46254397776995454,10.331886168426879,1.1479873520474309,0.08712183860007776,0.661107153702736,10,0.9911778270795957,0,1,0.31681922136438184,0.938609806444638,113.1734848022461,31.717965014291085,success,10.63830280303955,0.2797902524471283,,0,97.08093643188477,0.142193627760784,113.1734848022461,7.102381229400635
192,Linear,0.036432509983852945,768,768,1.0,0.7840260901883368,3.688799201656863,5.5884777851144465,6.653050264834037,0.0,0.9306212841356241,True,32.73298645019531,dense,5.788332757743105,3.096700189978208,1.514985630718073,encoder.layer.10.attention.self.query,768,6.4166303,0.20325216200351737,1249.3962266380113,768,77,23,0.7840176608556733,6.59684194992588,0.0,0.12466817389699152,1.0280850967407233,0,1.0068479489030362,0,1,0.3064171070050304,1.0111391398451208,32.73298645019531,38.16933198377798,success,5.7212748527526855,0.0013581602834165096,,0,26.32954692840576,0.19562649841109572,32.73298645019531,4.483893394470215
193,Linear,0.02815973268261618,768,768,1.0,0.7883315025012599,4.045331820955925,5.779666884237221,6.5890993608869035,0.0,0.9334341950707625,True,26.836448669433594,dense,6.030977003283177,3.0919434565439543,1.4287250440858688,encoder.layer.10.attention.self.key,768,6.4818745,0.2455279922485352,1235.7865283602273,768,46,23,0.7883289439724838,6.532613015762765,0.0,0.11686685868640842,1.0078277587890627,0,1.0074440645104183,0,1,0.4490096808224965,1.011793568255041,26.836448669433594,46.04881009340755,success,5.18039083480835,0.0012058585416525602,,0,20.46934938430786,0.23725565791340286,26.836448669433594,5.507976531982422
194,Linear,0.06584910989912585,768,768,1.0,1.0128068691189702,7.884631688750008,6.97119498364154,3.99040825337197,0.0,0.9559009395755088,True,7.658606052398682,dense,7.0927435965385595,2.8743079436692573,0.8841497306194046,encoder.layer.10.attention.self.value,768,3.9033575,0.5210358420410162,748.7001905670561,768,45,4,1.0128079882013001,3.9538670687215305,0.0,0.04761208876513141,1.012940029922486,0,1.0069505753317145,0,1,1.026300297072946,1.0115918169182612,7.658606052398682,97.75932923623387,success,2.767418622970581,0.0005308450781740248,under-trained,1,3.813828468322754,0.502020544962192,7.658606052398682,3.1185333728790283
197,Linear,0.06665080549355884,768,768,1.0,1.080633657684462,6.943034390504478,5.086845954800872,3.4919288939517035,0.0,0.9605546406028687,True,5.4032440185546875,dense,5.593399369507292,2.818004239916116,0.7326545813683151,encoder.layer.10.attention.output.dense,768,3.402826,0.6462652587890634,657.6642579474176,768,55,4,1.08063098106173,3.474613568501019,0.0,0.0336036431743807,1.0210964346170432,0,1.007165113927036,0,1,0.8013585937384873,1.0096740401187168,5.4032440185546875,121.7165568849019,success,2.3244879245758057,0.0011668007355183363,under-trained,0,2.0167365074157715,0.6267545014642467,5.4032440185546875,2.5027718544006348
201,Linear,0.02891527952685538,768,3072,4.0,0.462670847073847,3.6474599246530657,7.724594149693601,8.055615428530407,0.895068380947823,0.9838438170640944,True,131.1598663330078,dense,7.74292584540098,3.5548169491658657,2.1178009654015155,encoder.layer.10.intermediate.dense,768,10.552499,0.06141829550266264,3587.7068447247148,768,68,91,0.46266714107178525,10.543226198168616,1.171469577574291,0.14543464530759714,0.9991212868690491,0,1.0015304542230135,0,1,0.32105167379218713,0.8754477661534525,131.1598663330078,27.353693969279604,success,11.452505111694336,0.3177975118160248,,0,120.69135284423828,0.07981491428323464,131.1598663330078,9.724209785461426
204,Linear,0.06168219297588318,768,3072,4.0,0.47558497644000436,5.182866116203907,9.91755983947806,8.9605655251074,0.9956183916786002,1.005412278825147,True,81.94606018066406,dense,9.925582233877556,3.530904966120791,1.9135280783100743,encoder.layer.10.output.dense,768,46.361046,0.10934711815738678,3395.5096269845963,768,121,37,0.4755845543355651,9.882940966932548,1.098104551881394,0.05162691973972912,0.21317338270568875,2,0.9967347118116774,0,1,0.380260556018537,0.9490838381466478,81.94606018066406,41.43591064047028,success,9.052406311035156,0.2585875988006592,,0,35.805355072021484,0.5630619093452147,81.94606018066406,7.119273662567139
210,Linear,0.027350439368644175,768,768,1.0,0.7925224537158588,3.1781758896689936,5.417169421978104,6.444222616992186,0.0,0.9170806994019512,True,50.639583587646484,dense,5.596500725070759,3.087338069074004,1.704490125794234,encoder.layer.11.attention.self.query,768,6.3530197,0.12725662733459467,1222.7511193833325,768,77,24,0.7925133987841638,6.4630068181771145,0.0,0.16222016524909086,1.0173125708351125,0,1.0073813928269653,1,1,0.24822618001716323,1.0059278849128352,50.639583587646484,24.146152727875556,success,7.116149425506592,0.0005318513722158968,,1,44.28937339782715,0.1254001265399123,50.639583587646484,3.9980270862579346
211,Linear,0.024336346293374334,768,768,1.0,0.8103927491401991,3.5465946328374773,5.001603763754113,6.212594001725691,0.0,0.9296500386702226,True,25.719070434570312,dense,5.435230279182417,3.0679701268534414,1.410255267812365,encoder.layer.11.attention.self.key,768,5.9971824,0.24155593093967448,1169.4189492306582,768,57,25,0.8103881911450744,6.179897742822244,0.0,0.1295105275591517,1.0304668696632382,0,1.0072882147740378,0,1,0.33730469915214134,1.0099550321895228,25.719070434570312,45.46894306330693,success,5.071397304534912,0.0006429436034522951,,1,19.675382137298584,0.2349885977662746,25.719070434570312,4.734061241149902
212,Linear,0.09647684016832425,768,768,1.0,0.9197152722560935,13.810515092456097,12.22308929644133,4.878235996901567,0.0,0.9523597285594338,True,7.674617290496826,dense,12.261820249740992,2.958054423659676,0.8850567277623203,encoder.layer.11.attention.self.value,768,4.6392674,0.6356324768066407,907.9343009339424,768,15,9,0.919717417342431,4.7965741484964095,0.0,0.05380623422944191,1.0339076601562507,0,1.007140351881876,0,1,3.3076607739614152,1.0156751006174407,7.674617290496826,118.30352792421341,success,2.7703099250793457,0.001088447286747396,under-trained,0,2.9100399017333984,0.6208227991594075,7.674617290496826,4.921265602111816
215,Linear,0.09184222577853807,768,768,1.0,0.9807964200026595,9.934264921243464,8.742827339879847,4.255171944546099,0.0,0.959330795701455,True,7.586961269378662,dense,8.777759186194743,2.9022034761068283,0.8800678670431022,encoder.layer.11.attention.output.dense,768,4.139532,0.5608532577753067,798.3686521754148,768,30,2,0.9807916296738821,4.21778961443675,0.0,0.035503253327831816,1.0189049205360416,0,1.0071385315134604,0,1,1.6311661440307206,1.011596768291815,7.586961269378662,105.22904016891042,success,2.754443883895874,0.0010501365177333355,under-trained,0,3.493405818939209,0.5395513836298649,7.586961269378662,3.6359918117523193
219,Linear,0.02062002625576892,768,3072,4.0,0.4599071816225881,3.8666599794175793,7.549270941434183,8.86315593476649,0.9847951038629433,0.9948354397531286,True,89.61919403076172,dense,7.588104639317387,3.560020837436125,1.9524010338688487,encoder.layer.11.intermediate.dense,768,10.521542,0.09889796522521971,3630.9547566212714,768,85,71,0.4599040941869061,10.659779684973458,1.1844199649970508,0.11707805105100359,1.0131385774850843,0,1.001037002609948,0,1,0.3109329308727375,0.9127947369364531,89.61919403076172,40.51536945729448,success,9.466741561889648,0.21021924912929535,,0,79.06987953186035,0.11771266873121312,89.61919403076172,8.719736099243164
222,Linear,0.04693932945940582,768,3072,4.0,0.5033547412858855,7.017443892006871,10.531358873646935,1.2120028179763753,0.13466697977515282,0.9948759932379204,True,31.676706314086914,dense,10.55247461066825,3.481612892535033,1.5007400181200656,encoder.layer.11.output.dense,768,10.375532,0.03826164267076552,3031.1881365813315,768,52,595,0.5033530178145608,8.870686665959688,0.9856318517732987,0.1249910909732073,0.8549620913400654,2,0.9994476180214644,0,1,0.8344693269176295,0.36943217727646516,31.676706314086914,95.69139248651413,success,5.628206253051758,0.22832971811294556,under-trained,0,21.431854248046875,0.3234191069127683,31.676706314086914,9.048808097839355
226,Linear,0.037258777281900635,768,768,1.0,1.2633012237375838,2.043791326692478,4.605120219460248,2.2610335244711233,0.0,0.4783114930869631,True,179.153076171875,dense,4.789969353875639,2.6823473863644605,2.253224269677686,pooler.dense,768,2.530907,0.012620679325103768,481.22411929825205,768,221,12,1.2632451034317853,2.5442710906908763,0.0,0.5987390892808395,1.0052803897857672,0,1.0074866949621955,3,1,0.0702130028075347,0.9497961875815031,179.153076171875,2.686105812866856,success,13.384807586669922,0.0002867547736968845,,2,176.60426115989685,0.014227023428461143,179.153076171875,0.13527515530586243
